volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,10,0.0022428035736083984,1.202246856689453,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,10,0.017345190048217773,1.2173518657684326,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,10,0.03428196907043457,1.2342888832092285,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,10,0.7006728649139404,1.9006757259368896,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,10,1.900301218032837,3.1003024101257326,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,10,3.116429567337036,4.316430521011353,0.0,0.0,baseline,0,0,nan,nan,nan,nan
6,10,4.3340113162994385,5.534012508392334,0.0,0.0,baseline,0,0,nan,nan,nan,nan
7,10,5.53325343132019,6.733254623413086,0.0,0.0,baseline,0,0,nan,nan,nan,nan
8,10,6.733594655990601,7.933596086502075,-0.042616,-0.062974,baseline,0,0,nan,nan,nan,nan
9,10,7.934020757675171,9.134021949768066,0.043887,0.007507,baseline,0,0,nan,nan,nan,nan
10,10,9.133494138717651,10.333495330810546,-0.158219,-0.091345,baseline,0,0,nan,nan,nan,nan
11,10,10.350324630737305,11.5503258228302,-0.006701,-0.071976,baseline,0,0,nan,nan,nan,nan
12,10,11.583996057510376,12.783998680114745,-0.046614,0.013801,baseline,0,0,nan,nan,nan,nan
13,10,12.766598224639893,13.966599416732787,0.120114,0.024676,baseline,0,0,nan,nan,nan,nan
14,10,13.967347383499146,15.167350244522094,0.223642,0.020888,baseline,0,0,nan,nan,nan,nan
15,10,15.166805982589722,16.366806936264037,0.179091,-0.002931,baseline,0,0,nan,nan,nan,nan
16,10,16.38377285003662,17.58377594947815,0.068663,-0.126682,baseline,0,0,nan,nan,nan,nan
17,10,17.58376169204712,18.783764553070068,0.07033,-0.154887,baseline,0,0,nan,nan,nan,nan
18,10,18.800597429275513,20.00060029029846,0.190427,-0.074888,baseline,0,0,nan,nan,nan,nan
19,10,19.9998197555542,21.199820709228515,0.057199,-0.15557,baseline,0,0,nan,nan,nan,nan
20,10,21.216273069381714,22.41627426147461,0.169976,-0.176231,baseline,0,0,nan,nan,nan,nan
21,10,22.400331020355225,23.60033221244812,0.148119,-0.031671,baseline,0,0,nan,nan,nan,nan
22,10,23.61672854423523,24.816729497909545,0.282179,0.004825,baseline,0,0,nan,nan,nan,nan
23,10,24.817847728729248,26.017850351333617,0.236039,-0.021224,baseline,0,0,nan,nan,nan,nan
24,10,26.03320002555847,27.233201217651366,0.214225,0.043814,baseline,0,0,nan,nan,nan,nan
25,10,27.250078201293945,28.45007915496826,0.122009,-0.036559,baseline,0,0,nan,nan,nan,nan
26,10,28.45111656188965,29.651120615005492,0.360913,-0.066784,baseline,0,0,nan,nan,nan,nan
27,10,29.633819580078125,30.833822202682494,0.56319,-0.010176,baseline,0,0,nan,nan,nan,nan
28,10,30.81998324394226,32.01998419761658,0.695071,0.098829,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
29,10,32.0394606590271,33.23946185112,0.996743,0.168381,feedback,1,0,False,0.0,0.3333333333333333,-0.3333333333333333
30,10,33.22969317436218,34.42969436645508,1.048982,0.253324,feedback,2,0,False,0.0,0.3333333333333333,-0.3333333333333333
31,10,34.42879843711853,35.62880010604859,0.994443,0.330584,feedback,3,0,False,0.0,0.3333333333333333,-0.3333333333333333
32,10,35.641321659088135,36.84132356643677,1.289855,0.34678,feedback,4,0,False,0.0,0.3333333333333333,-0.3333333333333333
33,10,36.836508989334106,38.036510181427005,1.118932,0.335756,feedback,5,0,False,0.0,0.3333333333333333,-0.3333333333333333
34,10,38.03257369995117,39.23257489204407,1.360072,0.409183,feedback,6,0,False,0.0,0.3333333333333333,-0.3333333333333333
35,10,39.23576831817627,40.43576974868775,1.458407,0.40275,feedback,7,0,False,0.0,0.3333333333333333,-0.3333333333333333
36,10,40.464938163757324,41.66493911743164,1.396765,0.490515,feedback,8,0,False,0.0,0.3333333333333333,-0.3333333333333333
37,10,41.645137786865234,42.84513945579529,1.479287,0.470338,feedback,9,0,False,0.0,0.3333333333333333,-0.3333333333333333
38,10,42.860443115234375,44.06044430732727,1.289649,0.385765,feedback,10,0,False,0.0,0.3333333333333333,-0.3333333333333333
39,10,44.06648826599121,45.26648945808411,1.301079,0.441526,feedback,11,0,False,0.0,0.3333333333333333,-0.3333333333333333
40,10,45.2678337097168,46.467835140228274,1.468956,0.474386,feedback,12,0,False,0.0,0.3333333333333333,-0.3333333333333333
41,10,46.46465039253235,47.66465158462525,1.533207,0.500135,feedback,13,0,False,0.0,0.3333333333333333,-0.3333333333333333
42,10,47.67537879943848,48.875380229949954,1.494475,0.546376,feedback,14,0,False,0.0,0.3333333333333333,-0.3333333333333333
43,10,48.88953232765198,50.089533758163455,1.53206,0.603145,feedback,15,0,False,0.0,0.3333333333333333,-0.3333333333333333
44,10,50.0756950378418,51.275696468353274,1.40861,0.459766,feedback,16,0,False,0.0,0.3333333333333333,-0.3333333333333333
45,10,51.27629518508911,52.47629637718201,1.396703,0.442836,feedback,17,0,False,0.0,0.3333333333333333,-0.3333333333333333
46,10,52.464763879776,53.6647650718689,1.376969,0.474912,feedback,18,0,False,0.0,0.3333333333333333,-0.3333333333333333
47,10,53.66486382484436,54.86486525535584,1.329034,0.478605,feedback,19,0,False,0.0,0.3333333333333333,-0.3333333333333333
48,10,54.86579513549805,56.065796327590945,1.262085,0.368092,feedback,20,0,False,0.0,0.3333333333333333,-0.3333333333333333
49,10,56.070685625076294,57.27068705558777,1.21147,0.443776,feedback,21,0,False,0.0,0.3333333333333333,-0.3333333333333333
50,10,57.289669036865234,58.489669990539554,1.11715,0.386625,feedback,22,0,False,0.0,0.3333333333333333,-0.3333333333333333
51,10,58.477463483810425,59.67746467590332,1.251907,0.399606,feedback,23,0,False,0.0,0.3333333333333333,-0.3333333333333333
52,10,59.705862045288086,60.905863237380984,1.38953,0.356101,feedback,24,0,False,0.0,0.3333333333333333,-0.3333333333333333
53,10,60.88724446296692,62.087246131896975,1.498792,0.503627,feedback,25,0,False,0.0,0.3333333333333333,-0.3333333333333333
54,10,62.08910799026489,63.28910942077637,1.428288,0.471806,feedback,26,0,False,0.0,0.3333333333333333,-0.3333333333333333
55,10,63.30243134498596,64.50243253707886,1.529509,0.474163,feedback,27,0,False,0.0,0.3333333333333333,-0.3333333333333333
56,10,64.49291038513184,65.69291181564331,1.636956,0.479695,feedback,28,0,False,0.0,0.3333333333333333,-0.3333333333333333
57,10,65.69442987442017,66.89443106651306,1.637034,0.498002,feedback,29,0,False,0.0,0.3333333333333333,-0.3333333333333333
58,10,66.90376019477844,68.10376162528992,1.517099,0.610104,feedback,30,0,False,0.0,0.3333333333333333,-0.3333333333333333
59,10,68.11737775802612,69.3173791885376,1.459381,0.581005,feedback,31,0,False,0.0,0.3333333333333333,-0.3333333333333333
60,10,69.30258369445801,70.50258560180664,1.26613,0.328974,feedback,32,0,False,0.0,0.3333333333333333,-0.3333333333333333
61,10,70.51799082756042,71.7179922580719,1.118427,0.391015,feedback,33,0,False,0.0,0.3333333333333333,-0.3333333333333333
62,10,71.703040599823,72.90304226875305,1.119089,0.281403,feedback,34,0,False,0.0,0.3333333333333333,-0.3333333333333333
63,10,72.92689776420593,74.12689919471741,1.043351,0.28153,feedback,35,0,False,0.0,0.3333333333333333,-0.3333333333333333
64,10,74.12560796737671,75.32560939788819,1.027801,0.307018,feedback,36,0,False,0.0,0.3333333333333333,-0.3333333333333333
