volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,7.5,0.4526824951171875,1.6526858329772949,0.985708081857864,-0.3356830167503951,baseline,0,0,nan,nan,nan,nan
1,7.5,1.6556384563446045,2.855643939971924,0.5451869122531026,-0.9165671866000311,baseline,0,0,nan,nan,nan,nan
2,7.5,2.8573930263519287,4.057397794723511,-0.34879986132978635,1.5665052894656175,baseline,0,0,nan,nan,nan,nan
3,7.5,4.059715032577515,5.259720039367676,1.695638326465817,0.49146752489221845,baseline,0,0,nan,nan,nan,nan
4,7.5,5.260908126831055,6.460913372039795,0.36748292089692347,0.9300320753518101,baseline,0,0,nan,nan,nan,nan
5,7.5,6.462589979171753,7.662595224380493,-0.5798232006667949,-1.6060493604152528,baseline,0,0,nan,nan,nan,nan
6,7.5,7.664090156555176,8.864095401763915,-0.573288724238404,1.1998140009853988,baseline,0,0,nan,nan,nan,nan
7,7.5,8.865169286727905,10.065173578262328,-0.3601668192284302,-0.42265311293511193,baseline,0,0,nan,nan,nan,nan
8,7.5,10.066494941711426,11.266500186920165,1.154186833278358,0.5475263869826176,baseline,0,0,nan,nan,nan,nan
9,7.5,11.26815915107727,12.468164157867431,1.2228155909894252,0.6681465901175145,baseline,0,0,nan,nan,nan,nan
10,7.5,12.469698667526245,13.66970272064209,0.05428323144981054,0.0823297629582325,baseline,0,0,nan,nan,nan,nan
11,7.5,13.670932054519653,14.870937061309814,-0.6364131148921954,-1.3095139796124264,baseline,0,0,nan,nan,nan,nan
12,7.5,14.87230920791626,16.072313737869262,-2.0360714275037757,-0.47225835011669837,baseline,0,0,nan,nan,nan,nan
13,7.5,16.07386803627014,17.27387375831604,1.6298740599662527,-0.9180375534101133,baseline,0,0,nan,nan,nan,nan
14,7.5,17.274932861328125,18.47493619918823,0.3068113948042321,-0.2686678393033512,baseline,0,0,nan,nan,nan,nan
15,7.5,18.475938081741333,19.67594118118286,1.73994395713493,0.13949831728821008,baseline,0,0,nan,nan,nan,nan
16,7.5,19.677571058273315,20.877576303482055,-0.5482185026140377,-0.3457827918108783,baseline,0,0,nan,nan,nan,nan
17,7.5,20.878846406936646,22.078851175308227,-0.13293933993600518,0.019696505422453707,baseline,0,0,nan,nan,nan,nan
18,7.5,22.080436944961548,23.28044195175171,-0.7588599787023622,-0.9058906887035224,baseline,0,0,nan,nan,nan,nan
19,7.5,23.281402349472046,24.481406879425048,-1.1312379565564152,0.09363316112188348,baseline,0,0,nan,nan,nan,nan
20,7.5,24.482147216796875,25.682150316238403,0.46748713899011074,-1.1074642412467597,baseline,0,0,nan,nan,nan,nan
21,7.5,25.684431314468384,26.884436082839965,-1.0582999123324957,-0.15499190048239558,baseline,0,0,nan,nan,nan,nan
