volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,10,0.6680196999805048,1.8680237000109627,-0.0034971631230105173,-0.27044767606786124,baseline,0,0,nan,nan,nan,nan
1,10,1.8712212999816984,3.07122760002967,-1.6163872810984041,-0.8437695018693168,baseline,0,0,nan,nan,nan,nan
2,10,3.0745171000016853,4.2745227999868805,-0.5608855149525765,-0.22543096098764745,baseline,0,0,nan,nan,nan,nan
3,10,4.275908200012054,5.475912399985828,-0.9562458189445571,0.543659011365149,baseline,0,0,nan,nan,nan,nan
4,10,5.4775306999799795,6.677535600017291,1.267671825868131,-0.05259435768361505,baseline,0,0,nan,nan,nan,nan
5,10,6.679540699988138,7.879554699978326,-0.05806124306327182,-0.029433707332264566,baseline,0,0,nan,nan,nan,nan
6,10,7.881064100016374,9.081067299982532,-0.762147622809081,-0.7660904379673494,baseline,0,0,nan,nan,nan,nan
7,10,9.100227700022515,10.300231099990196,-0.3755089744349559,-1.249937317058621,baseline,0,0,nan,nan,nan,nan
8,10,10.30136370001128,11.501368699991144,0.34916496042759493,-0.4826733788805002,baseline,0,0,nan,nan,nan,nan
9,10,11.51976510003442,12.719768600002862,-1.1635429889066962,-0.8679815694357044,baseline,0,0,nan,nan,nan,nan
10,10,12.727613600029144,13.92761800000444,-1.2190984784356012,-1.8741682106227084,baseline,0,0,nan,nan,nan,nan
11,10,13.940739399986342,15.140744400024413,2.6352789782563675,-1.5413076160854686,baseline,0,0,nan,nan,nan,nan
12,10,15.15561960003106,16.35562299999874,0.6962084856785085,-1.2220634973129663,baseline,0,0,nan,nan,nan,nan
13,10,16.35645120003028,17.55645660001319,1.1710074787284719,1.0673512346512242,baseline,0,0,nan,nan,nan,nan
14,10,17.557796499982942,18.7578005000134,-0.5110374662949674,0.8487458683296297,baseline,0,0,nan,nan,nan,nan
15,10,18.76233300002059,19.962338800006545,0.5818033677460437,1.086836487141389,baseline,0,0,nan,nan,nan,nan
16,10,19.97855390002951,21.178558800008613,-0.9196045699018239,-1.718829729824952,baseline,0,0,nan,nan,nan,nan
17,10,21.18433299998287,22.38433850002475,-0.7645551076677152,-1.0990708027204588,baseline,0,0,nan,nan,nan,nan
18,10,22.38395390001824,23.583958299993537,1.328835972856983,-0.7998259044571497,baseline,0,0,nan,nan,nan,nan
