volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,7.5,0.0010233000066364184,1.2010289000056218,-1.0846437529815456,0.8330098794732805,baseline,0,0,nan,nan,nan,nan
1,7.5,1.2023756999988109,2.402384700009134,0.9628169415479668,1.5993128517674442,baseline,0,0,nan,nan,nan,nan
2,7.5,2.4032140000053914,3.6032261000102155,0.7135750763296962,0.1613520343291548,baseline,0,0,nan,nan,nan,nan
3,7.5,3.6045951999985846,4.804608200010262,1.1985971480038087,1.3773172611247575,baseline,0,0,nan,nan,nan,nan
4,7.5,4.806088700002874,6.006094700004906,-0.9627754558012566,-1.8885690609487504,baseline,0,0,nan,nan,nan,nan
5,7.5,6.00809260000824,7.20810150000325,-0.9111160056864993,0.12037924352118347,baseline,0,0,nan,nan,nan,nan
6,7.5,7.210749800011399,8.410760100002516,-0.5903997079569762,-0.7785645758057407,baseline,0,0,nan,nan,nan,nan
7,7.5,8.411691900008009,9.61169730000547,0.03722690852169608,0.7090746825102535,baseline,0,0,nan,nan,nan,nan
8,7.5,9.613803400003235,10.81381059999985,-0.23996079513164537,-0.9409532855475319,baseline,0,0,nan,nan,nan,nan
9,7.5,10.815765100007411,12.015791500004706,-0.18964995737046703,-1.7220653210945431,baseline,0,0,nan,nan,nan,nan
10,7.5,12.0171021999995,13.21710670000466,0.1547144356730454,-0.3754892218175803,baseline,0,0,nan,nan,nan,nan
11,7.5,13.218641800005571,14.418653300005825,0.6101483394286739,0.31274347270701475,baseline,0,0,nan,nan,nan,nan
12,7.5,14.42037849999906,15.620383300006505,-1.6561870432220092,0.15309330453363806,baseline,0,0,nan,nan,nan,nan
13,7.5,15.62265470001148,16.82266079999972,-0.6154054713738385,1.0721134545358977,baseline,0,0,nan,nan,nan,nan
14,7.5,16.82704720000038,18.027064100012648,-0.18624343254308737,-2.3575726297246242,baseline,0,0,nan,nan,nan,nan
